Phi[deg],Theta[deg],dB(GainTotal)
-138,163,-4.56979
-137,163,-4.54699
-136,163,-4.5248
-135,163,-4.50323
-134,163,-4.48228
-133,163,-4.46193
-132,163,-4.44219
-131,163,-4.42306
-130,163,-4.40452
-129,163,-4.38657
-128,163,-4.36922
-127,163,-4.35245
-126,163,-4.33627
-125,163,-4.32066
-124,163,-4.30564
-123,163,-4.29118
-122,163,-4.2773
-121,163,-4.26398
-120,163,-4.25122
-119,163,-4.23903
-118,163,-4.22739
-117,163,-4.2163
-116,163,-4.20576
-115,163,-4.19577
-114,163,-4.18632
-113,163,-4.17742
-112,163,-4.16905
-111,163,-4.16121
-110,163,-4.15391
-109,163,-4.14713
-108,163,-4.14088
-107,163,-4.13515
-106,163,-4.12995
-105,163,-4.12526
-104,163,-4.12108
-103,163,-4.11742
-102,163,-4.11427
-101,163,-4.11162
-100,163,-4.10948
-99,163,-4.10785
-98,163,-4.10671
-97,163,-4.10607
-96,163,-4.10593
-95,163,-4.10628
-94,163,-4.10713
-93,163,-4.10847
-92,163,-4.11029
-91,163,-4.11261
-90,163,-4.11541
-89,163,-4.11869
-88,163,-4.12246
-87,163,-4.12671
-86,163,-4.13144
-85,163,-4.13666
-84,163,-4.14235
-83,163,-4.14852
-82,163,-4.15516
-81,163,-4.16229
-80,163,-4.16989
-79,163,-4.17796
-78,163,-4.18651
-77,163,-4.19554
-76,163,-4.20504
-75,163,-4.21501
-74,163,-4.22546
-73,163,-4.23639
-72,163,-4.24778
-71,163,-4.25966
-70,163,-4.272
-69,163,-4.28483
-68,163,-4.29812
-67,163,-4.3119
-66,163,-4.32615
-65,163,-4.34087
-64,163,-4.35608
-63,163,-4.37176
-62,163,-4.38792
-61,163,-4.40456
-60,163,-4.42169
-59,163,-4.43929
-58,163,-4.45738
-57,163,-4.47595
-56,163,-4.49501
-55,163,-4.51456
-54,163,-4.53459
-53,163,-4.55511
-52,163,-4.57612
-51,163,-4.59763
-50,163,-4.61963
-49,163,-4.64213
-48,163,-4.66513
-47,163,-4.68862
-46,163,-4.71262
-45,163,-4.73713
-44,163,-4.76214
-43,163,-4.78766
-42,163,-4.81369
-41,163,-4.84025
-40,163,-4.86731
-39,163,-4.89491
-38,163,-4.92302
-37,163,-4.95167
-36,163,-4.98084
-35,163,-5.01056
-34,163,-5.04081
-33,163,-5.07161
-32,163,-5.10296
-31,163,-5.13486
-30,163,-5.16732
-29,163,-5.20034
-28,163,-5.23394
-27,163,-5.2681
-26,163,-5.30285
-25,163,-5.33819
-24,163,-5.37411
-23,163,-5.41064
-22,163,-5.44778
-21,163,-5.48553
-20,163,-5.5239
-19,163,-5.56289
-18,163,-5.60253
-17,163,-5.64281
-16,163,-5.68375
-15,163,-5.72534
-14,163,-5.76761
-13,163,-5.81057
-12,163,-5.85421
-11,163,-5.89855
-10,163,-5.94361
-9,163,-5.98938
-8,163,-6.03589
-7,163,-6.08315
-6,163,-6.13116
-5,163,-6.17994
-4,163,-6.22949
-3,163,-6.27984
-2,163,-6.331
-1,163,-6.38297
0,163,-6.43577
1,163,-6.48941
2,163,-6.54392
3,163,-6.59929
4,163,-6.65555
5,163,-6.7127
6,163,-6.77077
7,163,-6.82977
8,163,-6.88971
9,163,-6.95061
10,163,-7.01248
11,163,-7.07533
12,163,-7.13919
13,163,-7.20407
14,163,-7.26998
15,163,-7.33694
16,163,-7.40495
17,163,-7.47405
18,163,-7.54424
19,163,-7.61554
20,163,-7.68796
21,163,-7.76151
22,163,-7.83622
23,163,-7.91209
24,163,-7.98914
25,163,-8.06738
26,163,-8.14682
27,163,-8.22748
28,163,-8.30936
29,163,-8.39248
30,163,-8.47685
31,163,-8.56247
32,163,-8.64935
33,163,-8.7375
34,163,-8.82693
35,163,-8.91763
36,163,-9.00961
37,163,-9.10287
38,163,-9.19741
39,163,-9.29322
40,163,-9.3903
41,163,-9.48863
42,163,-9.58822
43,163,-9.68903
44,163,-9.79105
45,163,-9.89427
46,163,-9.99865
47,163,-10.1042
48,163,-10.2108
49,163,-10.3184
50,163,-10.4271
51,163,-10.5368
52,163,-10.6473
53,163,-10.7587
54,163,-10.8708
55,163,-10.9836
56,163,-11.097
57,163,-11.2109
58,163,-11.3251
59,163,-11.4396
60,163,-11.5543
61,163,-11.6689
62,163,-11.7833
63,163,-11.8974
64,163,-12.0109
65,163,-12.1237
66,163,-12.2355
67,163,-12.3462
68,163,-12.4554
69,163,-12.563
70,163,-12.6687
71,163,-12.7721
72,163,-12.873
73,163,-12.971
74,163,-13.0659
75,163,-13.1573
76,163,-13.245
77,163,-13.3284
78,163,-13.4074
79,163,-13.4816
80,163,-13.5506
81,163,-13.6141
82,163,-13.6718
83,163,-13.7235
84,163,-13.7688
85,163,-13.8075
86,163,-13.8394
87,163,-13.8643
88,163,-13.8821
89,163,-13.8926
90,163,-13.8958
91,163,-13.8916
92,163,-13.8801
93,163,-13.8613
94,163,-13.8354
95,163,-13.8024
96,163,-13.7625
97,163,-13.7159
98,163,-13.6628
99,163,-13.6036
100,163,-13.5385
101,163,-13.4678
102,163,-13.3918
103,163,-13.3109
104,163,-13.2254
105,163,-13.1355
106,163,-13.0418
107,163,-12.9444
108,163,-12.8438
109,163,-12.7402
110,163,-12.634
111,163,-12.5254
112,163,-12.4148
113,163,-12.3024
114,163,-12.1885
115,163,-12.0733
116,163,-11.9571
117,163,-11.8401
118,163,-11.7225
119,163,-11.6045
120,163,-11.4862
121,163,-11.3678
122,163,-11.2495
123,163,-11.1315
124,163,-11.0137
125,163,-10.8964
126,163,-10.7796
127,163,-10.6635
128,163,-10.5482
129,163,-10.4336
130,163,-10.3199
131,163,-10.2072
132,163,-10.0955
133,163,-9.98479
134,163,-9.8752
135,163,-9.76674
136,163,-9.65946
137,163,-9.55336
138,163,-9.44849
139,163,-9.34486
140,163,-9.24248
141,163,-9.14138
142,163,-9.04157
143,163,-8.94304
144,163,-8.84582
145,163,-8.7499
146,163,-8.65528
147,163,-8.56197
148,163,-8.46997
149,163,-8.37927
150,163,-8.28986
151,163,-8.20175
152,163,-8.11492
153,163,-8.02938
154,163,-7.9451
155,163,-7.86208
156,163,-7.78032
157,163,-7.6998
158,163,-7.62051
159,163,-7.54243
160,163,-7.46557
161,163,-7.3899
162,163,-7.31542
163,163,-7.2421
164,163,-7.16995
165,163,-7.09894
166,163,-7.02906
167,163,-6.96031
168,163,-6.89266
169,163,-6.8261
170,163,-6.76062
171,163,-6.69621
172,163,-6.63286
173,163,-6.57054
174,163,-6.50926
175,163,-6.44899
176,163,-6.38972
177,163,-6.33145
178,163,-6.27415
179,163,-6.21782
180,163,-6.16244
-180,164,-6.15351
-179,164,-6.10067
-178,164,-6.0487
-177,164,-5.99759
-176,164,-5.94734
-175,164,-5.89793
-174,164,-5.84936
-173,164,-5.80162
-172,164,-5.7547
-171,164,-5.70858
-170,164,-5.66327
-169,164,-5.61875
-168,164,-5.57502
-167,164,-5.53207
-166,164,-5.48988
-165,164,-5.44846
-164,164,-5.4078
-163,164,-5.36788
-162,164,-5.32871
-161,164,-5.29026
-160,164,-5.25255
-159,164,-5.21556
-158,164,-5.17928
-157,164,-5.14371
-156,164,-5.10884
-155,164,-5.07466
-154,164,-5.04118
-153,164,-5.00838
-152,164,-4.97626
-151,164,-4.94482
-150,164,-4.91404
-149,164,-4.88392
-148,164,-4.85447
-147,164,-4.82566
-146,164,-4.79751
-145,164,-4.76999
-144,164,-4.74312
-143,164,-4.71688
-142,164,-4.69127
-141,164,-4.66628
-140,164,-4.64192
-139,164,-4.61817
-138,164,-4.59504
-137,164,-4.57252
-136,164,-4.5506
-135,164,-4.52929
-134,164,-4.50857
-133,164,-4.48844
-132,164,-4.46891
-131,164,-4.44996
-130,164,-4.4316
-129,164,-4.41382
-128,164,-4.39661
-127,164,-4.37998
-126,164,-4.36392
-125,164,-4.34842
-124,164,-4.33349
-123,164,-4.31912
-122,164,-4.3053
-121,164,-4.29204
-120,164,-4.27933
-119,164,-4.26717
-118,164,-4.25555
-117,164,-4.24448
-116,164,-4.23394
-115,164,-4.22394
-114,164,-4.21448
-113,164,-4.20554
-112,164,-4.19713
-111,164,-4.18925
-110,164,-4.18189
-109,164,-4.17505
-108,164,-4.16873
-107,164,-4.16293
-106,164,-4.15763
-105,164,-4.15285
-104,164,-4.14857
-103,164,-4.1448
-102,164,-4.14154
-101,164,-4.13877
-100,164,-4.1365
-99,164,-4.13473
-98,164,-4.13346
-97,164,-4.13268
-96,164,-4.13239
-95,164,-4.13259
-94,164,-4.13328
-93,164,-4.13445
-92,164,-4.13611
-91,164,-4.13825
-90,164,-4.14088
-89,164,-4.14398
-88,164,-4.14757
-87,164,-4.15163
-86,164,-4.15617
-85,164,-4.16119
-84,164,-4.16668
-83,164,-4.17264
-82,164,-4.17908
-81,164,-4.186
-80,164,-4.19338
-79,164,-4.20124
-78,164,-4.20957
-77,164,-4.21837
-76,164,-4.22765
-75,164,-4.23739
-74,164,-4.2476
-73,164,-4.25828
-72,164,-4.26944
-71,164,-4.28106
-70,164,-4.29316
-69,164,-4.30573
-68,164,-4.31876
-67,164,-4.33227
-66,164,-4.34625
-65,164,-4.36071
-64,164,-4.37563
-63,164,-4.39103
-62,164,-4.40691
-61,164,-4.42326
-60,164,-4.44009
-59,164,-4.45739
-58,164,-4.47517
-57,164,-4.49343
-56,164,-4.51217
-55,164,-4.53139
-54,164,-4.55109
-53,164,-4.57128
-52,164,-4.59195
-51,164,-4.61311
-50,164,-4.63476
-49,164,-4.6569
-48,164,-4.67953
-47,164,-4.70266
-46,164,-4.72628
-45,164,-4.7504
-44,164,-4.77502
-43,164,-4.80014
-42,164,-4.82577
-41,164,-4.8519
-40,164,-4.87855
-39,164,-4.90571
-38,164,-4.93339
-37,164,-4.96159
-36,164,-4.99031
-35,164,-5.01956
-34,164,-5.04934
-33,164,-5.07965
-32,164,-5.11051
-31,164,-5.1419
-30,164,-5.17385
-29,164,-5.20634
-28,164,-5.2394
-27,164,-5.27301
-26,164,-5.30719
-25,164,-5.34195
-24,164,-5.37728
-23,164,-5.4132
-22,164,-5.44971
-21,164,-5.48681
-20,164,-5.52452
-19,164,-5.56283
-18,164,-5.60176
-17,164,-5.64132
-16,164,-5.68151
-15,164,-5.72234
-14,164,-5.76381
-13,164,-5.80594
-12,164,-5.84873
-11,164,-5.8922
-10,164,-5.93634
-9,164,-5.98118
-8,164,-6.02671
-7,164,-6.07295
-6,164,-6.11991
-5,164,-6.1676
-4,164,-6.21602
-3,164,-6.26519
-2,164,-6.31512
-1,164,-6.36582
0,164,-6.4173
1,164,-6.46957
2,164,-6.52264
3,164,-6.57652
4,164,-6.63123
5,164,-6.68677
6,164,-6.74315
7,164,-6.80039
8,164,-6.8585
9,164,-6.91749
10,164,-6.97738
11,164,-7.03816
12,164,-7.09986
13,164,-7.16248
14,164,-7.22604
15,164,-7.29054
16,164,-7.35601
17,164,-7.42244
18,164,-7.48985
19,164,-7.55825
20,164,-7.62764
21,164,-7.69805
22,164,-7.76946
23,164,-7.84191
24,164,-7.91538
25,164,-7.98989
26,164,-8.06545
27,164,-8.14205
28,164,-8.21971
29,164,-8.29843
30,164,-8.37821
31,164,-8.45905
32,164,-8.54095
33,164,-8.62392
34,164,-8.70794
35,164,-8.79301
36,164,-8.87913
37,164,-8.96629
38,164,-9.05447
39,164,-9.14367
40,164,-9.23387
41,164,-9.32506
42,164,-9.4172
43,164,-9.51028
44,164,-9.60426
45,164,-9.69913
46,164,-9.79484
47,164,-9.89135
48,164,-9.98862
49,164,-10.0866
50,164,-10.1852
51,164,-10.2845
52,164,-10.3842
53,164,-10.4845
54,164,-10.5851
55,164,-10.686
56,164,-10.7871
57,164,-10.8883
58,164,-10.9895
59,164,-11.0906
60,164,-11.1914
61,164,-11.2919
62,164,-11.3918
63,164,-11.4911
64,164,-11.5895
65,164,-11.6868
66,164,-11.783
67,164,-11.8778
68,164,-11.971
69,164,-12.0624
70,164,-12.1518
71,164,-12.239
72,164,-12.3236
73,164,-12.4055
74,164,-12.4845
75,164,-12.5603
76,164,-12.6326
77,164,-12.7011
78,164,-12.7658
79,164,-12.8262
80,164,-12.8822
81,164,-12.9336
82,164,-12.9801
83,164,-13.0215
84,164,-13.0577
85,164,-13.0884
86,164,-13.1136
87,164,-13.1331
88,164,-13.1469
89,164,-13.1547
90,164,-13.1567
91,164,-13.1528
92,164,-13.1429
93,164,-13.1272
94,164,-13.1057
95,164,-13.0785
96,164,-13.0456
97,164,-13.0073
98,164,-12.9638
99,164,-12.915
100,164,-12.8614
101,164,-12.803
102,164,-12.7402
103,164,-12.6731
104,164,-12.602
105,164,-12.5271
106,164,-12.4486
107,164,-12.3669
108,164,-12.2822
109,164,-12.1946
110,164,-12.1046
111,164,-12.0122
112,164,-11.9177
113,164,-11.8214
114,164,-11.7234
115,164,-11.624
116,164,-11.5233
117,164,-11.4215
118,164,-11.3189
119,164,-11.2155
120,164,-11.1116
121,164,-11.0073
122,164,-10.9027
123,164,-10.7979
124,164,-10.6931
125,164,-10.5884
126,164,-10.4839
127,164,-10.3796
128,164,-10.2757
129,164,-10.1723
130,164,-10.0694
131,164,-9.96703
132,164,-9.86536
133,164,-9.76439
134,164,-9.66418
135,164,-9.56478
136,164,-9.46623
137,164,-9.36856
138,164,-9.27181
139,164,-9.17601
140,164,-9.08118
141,164,-8.98735
142,164,-8.89454
143,164,-8.80277
144,164,-8.71204
145,164,-8.62238
146,164,-8.53379
147,164,-8.44629
148,164,-8.35987
149,164,-8.27454
150,164,-8.19031
151,164,-8.10718
152,164,-8.02515
153,164,-7.94422
154,164,-7.86438
155,164,-7.78564
156,164,-7.70799
157,164,-7.63143
158,164,-7.55594
159,164,-7.48154
160,164,-7.4082
161,164,-7.33593
162,164,-7.26471
163,164,-7.19454
164,164,-7.12542
165,164,-7.05732
166,164,-6.99025
167,164,-6.92419
168,164,-6.85914
169,164,-6.79508
170,164,-6.73201
171,164,-6.66992
172,164,-6.6088
173,164,-6.54864
174,164,-6.48942
175,164,-6.43114
176,164,-6.3738
177,164,-6.31737
178,164,-6.26185
179,164,-6.20724
180,164,-6.15351
-180,165,-6.14498
-179,165,-6.09399
-178,165,-6.04382
-177,165,-5.99444
-176,165,-5.94586
-175,165,-5.89807
-174,165,-5.85105
-173,165,-5.80482
-172,165,-5.75935
-171,165,-5.71464
-170,165,-5.67069
-169,165,-5.62748
-168,165,-5.58502
-167,165,-5.54329
-166,165,-5.50229
-165,165,-5.46201
-164,165,-5.42245
-163,165,-5.3836
-162,165,-5.34546
-161,165,-5.30801
-160,165,-5.27126
-159,165,-5.23519
-158,165,-5.19981
-157,165,-5.1651
-156,165,-5.13107
-155,165,-5.0977
-154,165,-5.06499
-153,165,-5.03294
-152,165,-5.00154
-151,165,-4.97079
-150,165,-4.94068
-149,165,-4.91121
-148,165,-4.88237
-147,165,-4.85416
-146,165,-4.82657
-145,165,-4.79961
-144,165,-4.77326
-143,165,-4.74752
-142,165,-4.7224
-141,165,-4.69787
-140,165,-4.67395
-139,165,-4.65063
-138,165,-4.6279
-137,165,-4.60576
-136,165,-4.5842
-135,165,-4.56323
-134,165,-4.54284
-133,165,-4.52303
-132,165,-4.50379
-131,165,-4.48512
-130,165,-4.46701
-129,165,-4.44947
-128,165,-4.43249
-127,165,-4.41607
-126,165,-4.4002
-125,165,-4.38488
-124,165,-4.37011
-123,165,-4.35589
-122,165,-4.34221
-121,165,-4.32907
-120,165,-4.31647
-119,165,-4.3044
-118,165,-4.29287
-117,165,-4.28186
-116,165,-4.27138
-115,165,-4.26143
-114,165,-4.25199
-113,165,-4.24308
-112,165,-4.23468
-111,165,-4.2268
-110,165,-4.21943
-109,165,-4.21257
-108,165,-4.20621
-107,165,-4.20036
-106,165,-4.19502
-105,165,-4.19017
-104,165,-4.18583
-103,165,-4.18198
-102,165,-4.17862
-101,165,-4.17576
-100,165,-4.17339
-99,165,-4.17151
-98,165,-4.17011
-97,165,-4.1692
-96,165,-4.16878
-95,165,-4.16884
-94,165,-4.16938
-93,165,-4.17039
-92,165,-4.17189
-91,165,-4.17386
-90,165,-4.17631
-89,165,-4.17924
-88,165,-4.18263
-87,165,-4.1865
-86,165,-4.19084
-85,165,-4.19565
-84,165,-4.20093
-83,165,-4.20668
-82,165,-4.21289
-81,165,-4.21958
-80,165,-4.22673
-79,165,-4.23434
-78,165,-4.24243
-77,165,-4.25097
-76,165,-4.25999
-75,165,-4.26946
-74,165,-4.27941
-73,165,-4.28981
-72,165,-4.30068
-71,165,-4.31202
-70,165,-4.32382
-69,165,-4.33608
-68,165,-4.34881
-67,165,-4.36201
-66,165,-4.37567
-65,165,-4.38979
-64,165,-4.40439
-63,165,-4.41945
-62,165,-4.43497
-61,165,-4.45097
-60,165,-4.46743
-59,165,-4.48436
-58,165,-4.50177
-57,165,-4.51964
-56,165,-4.53799
-55,165,-4.55681
-54,165,-4.57611
-53,165,-4.59588
-52,165,-4.61613
-51,165,-4.63686
-50,165,-4.65806
-49,165,-4.67975
-48,165,-4.70193
-47,165,-4.72458
-46,165,-4.74773
-45,165,-4.77136
-44,165,-4.79549
-43,165,-4.8201
-42,165,-4.84522
-41,165,-4.87083
-40,165,-4.89694
-39,165,-4.92355
-38,165,-4.95067
-37,165,-4.9783
-36,165,-5.00644
-35,165,-5.03509
-34,165,-5.06427
-33,165,-5.09396
-32,165,-5.12418
-31,165,-5.15492
-30,165,-5.1862
-29,165,-5.21802
-28,165,-5.25038
-27,165,-5.28328
-26,165,-5.31673
-25,165,-5.35074
-24,165,-5.3853
-23,165,-5.42043
-22,165,-5.45613
-21,165,-5.4924
-20,165,-5.52925
-19,165,-5.56669
-18,165,-5.60472
-17,165,-5.64335
-16,165,-5.68259
-15,165,-5.72243
-14,165,-5.76289
-13,165,-5.80397
-12,165,-5.84569
-11,165,-5.88804
-10,165,-5.93103
-9,165,-5.97468
-8,165,-6.01899
-7,165,-6.06396
-6,165,-6.10961
-5,165,-6.15594
-4,165,-6.20297
-3,165,-6.25068
-2,165,-6.29911
-1,165,-6.34825
0,165,-6.39812
1,165,-6.44871
2,165,-6.50004
3,165,-6.55213
4,165,-6.60496
5,165,-6.65857
6,165,-6.71294
7,165,-6.7681
8,165,-6.82404
9,165,-6.88078
10,165,-6.93833
11,165,-6.99669
12,165,-7.05587
13,165,-7.11588
14,165,-7.17672
15,165,-7.23841
16,165,-7.30094
17,165,-7.36432
18,165,-7.42857
19,165,-7.49368
20,165,-7.55966
21,165,-7.62652
22,165,-7.69426
23,165,-7.76287
24,165,-7.83237
25,165,-7.90276
26,165,-7.97403
27,165,-8.04618
28,165,-8.11922
29,165,-8.19314
30,165,-8.26794
31,165,-8.34361
32,165,-8.42015
33,165,-8.49754
34,165,-8.57579
35,165,-8.65487
36,165,-8.73478
37,165,-8.8155
38,165,-8.89701
39,165,-8.9793
40,165,-9.06233
41,165,-9.1461
42,165,-9.23056
43,165,-9.31569
44,165,-9.40146
45,165,-9.48783
46,165,-9.57475
47,165,-9.66219
48,165,-9.75009
49,165,-9.83841
50,165,-9.92708
51,165,-10.0161
52,165,-10.1052
53,165,-10.1946
54,165,-10.284
55,165,-10.3734
56,165,-10.4628
57,165,-10.5519
58,165,-10.6408
59,165,-10.7292
60,165,-10.8172
61,165,-10.9045
62,165,-10.9911
63,165,-11.0768
64,165,-11.1614
65,165,-11.2449
66,165,-11.3271
67,165,-11.4078
68,165,-11.4868
69,165,-11.564
70,165,-11.6393
71,165,-11.7123
72,165,-11.7831
73,165,-11.8513
74,165,-11.9168
75,165,-11.9794
76,165,-12.0389
77,165,-12.0952
78,165,-12.148
79,165,-12.1973
80,165,-12.2428
81,165,-12.2843
82,165,-12.3218
83,165,-12.3551
84,165,-12.384
85,165,-12.4085
86,165,-12.4284
87,165,-12.4437
88,165,-12.4543
89,165,-12.4602
90,165,-12.4613
91,165,-12.4576
92,165,-12.4491
93,165,-12.4359
94,165,-12.418
95,165,-12.3955
96,165,-12.3684
97,165,-12.3368
98,165,-12.3008
99,165,-12.2606
100,165,-12.2164
101,165,-12.1681
102,165,-12.1161
103,165,-12.0604
104,165,-12.0013
105,165,-11.9389
106,165,-11.8733
107,165,-11.8049
108,165,-11.7337
109,165,-11.6599
110,165,-11.5838
111,165,-11.5055
112,165,-11.4252
113,165,-11.343
114,165,-11.2591
115,165,-11.1738
116,165,-11.0871
117,165,-10.9992
118,165,-10.9102
119,165,-10.8203
120,165,-10.7297
121,165,-10.6384
122,165,-10.5466
123,165,-10.4544
124,165,-10.3619
125,165,-10.2692
126,165,-10.1764
127,165,-10.0835
128,165,-9.9908
129,165,-9.89821
130,165,-9.80584
131,165,-9.71377
132,165,-9.62206
133,165,-9.53076
134,165,-9.43994
135,165,-9.34964
136,165,-9.25991
137,165,-9.17078
138,165,-9.08231
139,165,-8.99452
140,165,-8.90745
141,165,-8.82113
142,165,-8.73557
143,165,-8.65082
144,165,-8.56688
145,165,-8.48377
146,165,-8.40152
147,165,-8.32014
148,165,-8.23964
149,165,-8.16003
150,165,-8.08132
151,165,-8.00352
152,165,-7.92663
153,165,-7.85067
154,165,-7.77563
155,165,-7.70152
156,165,-7.62834
157,165,-7.5561
158,165,-7.48478
159,165,-7.4144
160,165,-7.34495
161,165,-7.27642
162,165,-7.20882
163,165,-7.14215
164,165,-7.07639
165,165,-7.01155
166,165,-6.94762
167,165,-6.88459
168,165,-6.82246
169,165,-6.76123
170,165,-6.70089
171,165,-6.64143
172,165,-6.58285
173,165,-6.52514
174,165,-6.46829
175,165,-6.4123
176,165,-6.35717
177,165,-6.30287
178,165,-6.24941
179,165,-6.19679
180,165,-6.14498
-180,166,-6.13698
-179,166,-6.08811
-178,166,-6.03997
-177,166,-5.99257
-176,166,-5.9459
-175,166,-5.89996
-174,166,-5.85474
-173,166,-5.81024
-172,166,-5.76646
-171,166,-5.72338
-170,166,-5.681
-169,166,-5.63932
-168,166,-5.59833
-167,166,-5.55803
-166,166,-5.51841
-165,166,-5.47948
-164,166,-5.44121
-163,166,-5.40362
-162,166,-5.36668
-161,166,-5.33041
-160,166,-5.29479
-159,166,-5.25983
-158,166,-5.22551
-157,166,-5.19183
-156,166,-5.15879
-155,166,-5.12638
-154,166,-5.0946
-153,166,-5.06345
-152,166,-5.03291
-151,166,-5.003
-150,166,-4.9737
-149,166,-4.945
-148,166,-4.91692
-147,166,-4.88943
-146,166,-4.86254
-145,166,-4.83625
-144,166,-4.81055
-143,166,-4.78544
-142,166,-4.76091
-141,166,-4.73696
-140,166,-4.71359
-139,166,-4.69079
-138,166,-4.66857
-137,166,-4.64691
-136,166,-4.62582
-135,166,-4.60529
-134,166,-4.58532
-133,166,-4.56591
-132,166,-4.54705
-131,166,-4.52874
-130,166,-4.51098
-129,166,-4.49376
-128,166,-4.47709
-127,166,-4.46095
-126,166,-4.44535
-125,166,-4.43029
-124,166,-4.41576
-123,166,-4.40175
-122,166,-4.38828
-121,166,-4.37533
-120,166,-4.3629
-119,166,-4.35099
-118,166,-4.33959
-117,166,-4.32871
-116,166,-4.31835
-115,166,-4.30849
-114,166,-4.29914
-113,166,-4.2903
-112,166,-4.28196
-111,166,-4.27412
-110,166,-4.26678
-109,166,-4.25994
-108,166,-4.25359
-107,166,-4.24773
-106,166,-4.24237
-105,166,-4.2375
-104,166,-4.23311
-103,166,-4.22921
-102,166,-4.2258
-101,166,-4.22286
-100,166,-4.22041
-99,166,-4.21844
-98,166,-4.21694
-97,166,-4.21592
-96,166,-4.21538
-95,166,-4.2153
-94,166,-4.2157
-93,166,-4.21657
-92,166,-4.21791
-91,166,-4.21972
-90,166,-4.22199
-89,166,-4.22473
-88,166,-4.22794
-87,166,-4.2316
-86,166,-4.23573
-85,166,-4.24033
-84,166,-4.24538
-83,166,-4.2509
-82,166,-4.25687
-81,166,-4.2633
-80,166,-4.2702
-79,166,-4.27755
-78,166,-4.28535
-77,166,-4.29362
-76,166,-4.30234
-75,166,-4.31152
-74,166,-4.32116
-73,166,-4.33125
-72,166,-4.3418
-71,166,-4.3528
-70,166,-4.36426
-69,166,-4.37618
-68,166,-4.38855
-67,166,-4.40138
-66,166,-4.41466
-65,166,-4.42841
-64,166,-4.44261
-63,166,-4.45726
-62,166,-4.47238
-61,166,-4.48796
-60,166,-4.50399
-59,166,-4.52049
-58,166,-4.53744
-57,166,-4.55486
-56,166,-4.57274
-55,166,-4.59108
-54,166,-4.60989
-53,166,-4.62916
-52,166,-4.6489
-51,166,-4.66911
-50,166,-4.68979
-49,166,-4.71094
-48,166,-4.73255
-47,166,-4.75465
-46,166,-4.77721
-45,166,-4.80026
-44,166,-4.82378
-43,166,-4.84778
-42,166,-4.87227
-41,166,-4.89724
-40,166,-4.9227
-39,166,-4.94864
-38,166,-4.97508
-37,166,-5.00201
-36,166,-5.02943
-35,166,-5.05736
-34,166,-5.08578
-33,166,-5.11471
-32,166,-5.14415
-31,166,-5.1741
-30,166,-5.20456
-29,166,-5.23554
-28,166,-5.26704
-27,166,-5.29907
-26,166,-5.33162
-25,166,-5.36471
-24,166,-5.39833
-23,166,-5.43249
-22,166,-5.4672
-21,166,-5.50245
-20,166,-5.53826
-19,166,-5.57462
-18,166,-5.61155
-17,166,-5.64905
-16,166,-5.68711
-15,166,-5.72576
-14,166,-5.76499
-13,166,-5.8048
-12,166,-5.84521
-11,166,-5.88621
-10,166,-5.92782
-9,166,-5.97004
-8,166,-6.01288
-7,166,-6.05633
-6,166,-6.10041
-5,166,-6.14513
-4,166,-6.19048
-3,166,-6.23648
-2,166,-6.28313
-1,166,-6.33043
0,166,-6.37839
1,166,-6.42703
2,166,-6.47633
3,166,-6.52632
4,166,-6.57699
5,166,-6.62835
6,166,-6.6804
7,166,-6.73316
8,166,-6.78662
9,166,-6.84079
10,166,-6.89568
11,166,-6.95129
12,166,-7.00762
13,166,-7.06468
14,166,-7.12247
15,166,-7.181
16,166,-7.24026
17,166,-7.30026
18,166,-7.361
19,166,-7.42249
20,166,-7.48471
21,166,-7.54768
22,166,-7.61139
23,166,-7.67585
24,166,-7.74104
25,166,-7.80696
26,166,-7.87362
27,166,-7.941
28,166,-8.0091
29,166,-8.07791
30,166,-8.14743
31,166,-8.21764
32,166,-8.28853
33,166,-8.36009
34,166,-8.43231
35,166,-8.50516
36,166,-8.57864
37,166,-8.65272
38,166,-8.72738
39,166,-8.80259
40,166,-8.87833
41,166,-8.95458
42,166,-9.03129
43,166,-9.10844
44,166,-9.18599
45,166,-9.26389
46,166,-9.34212
47,166,-9.42061
48,166,-9.49933
49,166,-9.57822
50,166,-9.65722
51,166,-9.73627
52,166,-9.81531
53,166,-9.89427
54,166,-9.97307
55,166,-10.0517
56,166,-10.1299
57,166,-10.2078
58,166,-10.2852
59,166,-10.362
60,166,-10.4382
61,166,-10.5135
62,166,-10.588
63,166,-10.6615
64,166,-10.7338
65,166,-10.805
66,166,-10.8747
67,166,-10.943
68,166,-11.0097
69,166,-11.0747
70,166,-11.1378
71,166,-11.1988
72,166,-11.2577
73,166,-11.3144
74,166,-11.3686
75,166,-11.4202
76,166,-11.4692
77,166,-11.5153
78,166,-11.5585
79,166,-11.5986
80,166,-11.6356
81,166,-11.6692
82,166,-11.6995
83,166,-11.7262
84,166,-11.7494
85,166,-11.7689
86,166,-11.7847
87,166,-11.7967
88,166,-11.8049
89,166,-11.8093
90,166,-11.8098
91,166,-11.8063
92,166,-11.7991
93,166,-11.7879
94,166,-11.773
95,166,-11.7542
96,166,-11.7317
97,166,-11.7056
98,166,-11.6759
99,166,-11.6426
100,166,-11.606
101,166,-11.566
102,166,-11.5229
103,166,-11.4767
104,166,-11.4275
105,166,-11.3755
106,166,-11.3208
107,166,-11.2635
108,166,-11.2038
109,166,-11.1418
110,166,-11.0776
111,166,-11.0114
